city;state_id;state_name;county_name;lat;lng
Atlasburg;PA;Pennsylvania;Washington;40,3436;-80,3803
Mandaree;ND;North Dakota;McKenzie;47,7358;-102,6756
St. Meinrad;IN;Indiana;Spencer;38,1692;-86,8257
Hamilton;VA;Virginia;Loudoun;39,1349;-77,6642
Arbon Valley;ID;Idaho;Power;42,8847;-112,5942
Spencer;OH;Ohio;Medina;41,0991;-82,1231
Olpe;KS;Kansas;Lyon;38,2569;-96,1726
Kingsville;OH;Ohio;Ashtabula;41,8869;-80,6771
Middletown;MI;Michigan;Shiawassee;42,9869;-84,1445
Casco;WI;Wisconsin;Kewaunee;44,5558;-87,6197
Pardeesville;PA;Pennsylvania;Luzerne;41,0006;-75,968
Weaubleau;MO;Missouri;Hickory;37,8915;-93,5404
Sunnyside;GA;Georgia;Ware;31,2406;-82,3411
Howells;NE;Nebraska;Colfax;41,7241;-97,0043
Grover;NC;North Carolina;Cleveland;35,1735;-81,452
Kasota;MN;Minnesota;Le Sueur;44,2916;-93,969
Hammond;IL;Illinois;Piatt;39,7994;-88,5921
Fallston;NC;North Carolina;Cleveland;35,4288;-81,5023
Quogue;NY;New York;Suffolk;40,8215;-72,5987
Delaware Water Gap;PA;Pennsylvania;Monroe;40,975;-75,1392
North Salem;IN;Indiana;Hendricks;39,86;-86,6437
Mount Victory;OH;Ohio;Hardin;40,5338;-83,5211
Glennallen;AK;Alaska;Copper River;62,1278;-145,7693
Perrysville;IN;Indiana;Vermillion;40,0532;-87,436
Peninsula;OH;Ohio;Summit;41,2379;-81,5518
Morganza;LA;Louisiana;Pointe Coupee;30,7384;-91,592
Chamberino;NM;New Mexico;Doña Ana;32,0364;-106,6776
South Cairo;NY;New York;Greene;42,2684;-73,9558
Reynolds;IL;Illinois;Rock Island;41,3319;-90,6723
Arden;DE;Delaware;New Castle;39,8114;-75,4886
Hustonville;KY;Kentucky;Lincoln;37,4784;-84,8151
Cairo;OH;Ohio;Allen;40,8307;-84,0847
Stillmore;GA;Georgia;Emanuel;32,441;-82,2145
Rushville;NY;New York;Yates;42,7612;-77,228
Union Valley;TX;Texas;Hunt;32,9351;-96,2441
Finger;TN;Tennessee;McNairy;35,357;-88,6169
Mendon;OH;Ohio;Mercer;40,6733;-84,5174
Gassaway;WV;West Virginia;Braxton;38,6702;-80,7717
Mead;NE;Nebraska;Saunders;41,2138;-96,4825
Ripley;CA;California;Riverside;33,5238;-114,653
Roscoe;PA;Pennsylvania;Washington;40,0782;-79,8642
Leonardville;KS;Kansas;Riley;39,3642;-96,8596
Santa Maria;TX;Texas;Cameron;26,0767;-97,8465
Kincora;VA;Virginia;Loudoun;39,0383;-77,4357
Richmond Dale;OH;Ohio;Ross;39,2042;-82,8121
Hagerman;NM;New Mexico;Chaves;33,1146;-104,3284
Bandera;TX;Texas;Bandera;29,7255;-99,0741
Ozawkie;KS;Kansas;Jefferson;39,2354;-95,4659
Norfork;AR;Arkansas;Baxter;36,2099;-92,2803
Williamsburg;NM;New Mexico;Sierra;33,1158;-107,2951
Ridgeway;WI;Wisconsin;Iowa;42,9986;-89,993
Mineral;VA;Virginia;Louisa;38,0068;-77,9061
Cerrillos Hoyos;PR;Puerto Rico;Ponce;18,0656;-66,5687
Zavalla;TX;Texas;Angelina;31,1584;-94,418
White Swan;WA;Washington;Yakima;46,377;-120,7382
Spring Valley;OH;Ohio;Greene;39,6102;-84,007
Kake;AK;Alaska;Prince of Wales-Hyder;56,9729;-133,9148
Minor Hill;TN;Tennessee;Giles;35,0424;-87,1654
Chalfant;CA;California;Mono;37,5105;-118,375
Secretary;MD;Maryland;Dorchester;38,6081;-75,947
Barnhill;OH;Ohio;Tuscarawas;40,4497;-81,3679
Ai;OH;Ohio;Fulton;41,6272;-83,9384
Fleming;CO;Colorado;Logan;40,6821;-102,8396
Sugar Grove;VA;Virginia;Smyth;36,7689;-81,4075
Wabasso;MN;Minnesota;Redwood;44,4025;-95,2554
Gobles;MI;Michigan;Van Buren;42,3617;-85,8774
Lower Lake;CA;California;Lake;38,9118;-122,6084
Wilkerson;CA;California;Inyo;37,2794;-118,3877
Clayton;IL;Illinois;Adams;40,0301;-90,958
Loa;UT;Utah;Wayne;38,4037;-111,6454
Beverly Shores;IN;Indiana;Porter;41,685;-86,9804
Dansville;MI;Michigan;Ingham;42,5558;-84,303
Flagler;CO;Colorado;Kit Carson;39,2948;-103,0758
Robinette;WV;West Virginia;Logan;37,7856;-81,7879
Sonora;KY;Kentucky;Hardin;37,5319;-85,8947
Stony Ridge;OH;Ohio;Wood;41,5075;-83,5093
Hollins;AL;Alabama;Clay;33,1214;-86,129
Austin;PA;Pennsylvania;Potter;41,6373;-78,0903
Sedley;VA;Virginia;Southampton;36,7753;-76,9862
Sharpsburg;MD;Maryland;Washington;39,4577;-77,7496
Glenville;MN;Minnesota;Freeborn;43,5734;-93,2809
Our Town;AL;Alabama;Tallapoosa;32,8304;-85,9687
Clarkston;UT;Utah;Cache;41,9205;-112,0503
Seven Valleys;PA;Pennsylvania;York;39,8545;-76,7667
Ursa;IL;Illinois;Adams;40,0742;-91,3723
Courtdale;PA;Pennsylvania;Luzerne;41,2849;-75,9143
Summit;SC;South Carolina;Lexington;33,9246;-81,4226
Valier;IL;Illinois;Franklin;38,0176;-89,0438
Wall;SD;South Dakota;Pennington;43,9914;-102,2422
Dividing Creek;NJ;New Jersey;Cumberland;39,2709;-75,1007
Brazos Country;TX;Texas;Austin;29,7541;-96,0416
Coolville;OH;Ohio;Athens;39,2191;-81,7989
Tallula;IL;Illinois;Menard;39,9457;-89,9365
Perdido Beach;AL;Alabama;Baldwin;30,3554;-87,5036
Napakiak;AK;Alaska;Bethel;60,6923;-161,9822
Arcadia;MO;Missouri;Iron;37,5864;-90,6292
Pine Ridge;SC;South Carolina;Darlington;34,3927;-80,1679
Salisbury;PA;Pennsylvania;Somerset;39,7535;-79,0844
Kuttawa;KY;Kentucky;Lyon;37,0593;-88,115
